Date,Close,Volume,Open,High,Low
2013-05-16,92.25,21614000,94.699997,95.0,88.660004
2013-05-17,91.5,19002200,92.5,94.440002,87.5
2013-05-20,89.940002,8348400,91.120003,92.5,88.629997
2013-05-21,87.589996,8998200,88.5,89.989998,85.279999
2013-05-22,87.239998,8568000,86.370003,90.959999,85.5
2013-05-23,92.730003,12022200,84.809998,93.010002,83.050003
2013-05-24,97.08000200000001,16124200,92.599998,97.949997,92.0
2013-05-28,110.33000200000001,19691900,101.550003,110.75,100.300003
2013-05-29,104.629997,25099500,113.550003,114.900002,99.0
2013-05-30,104.949997,16133700,102.459999,109.540001,101.199997
2013-05-31,97.760002,15172000,106.260002,106.440002,97.730003
2013-06-03,92.589996,19139600,97.620003,97.620003,88.25
2013-06-04,94.839996,8856100,92.75,96.41999799999999,92.400002
2013-06-05,95.370003,12224800,93.660004,97.970001,89.110001
2013-06-06,97.349998,9510900,95.25,99.269997,95.110001
2013-06-07,102.040001,10711600,98.0,102.900002,96.699997
2013-06-10,100.050003,9228600,98.93,102.519997,98.57
2013-06-11,94.470001,7394000,98.18,98.68,94.050003
2013-06-12,97.730003,9192700,96.800003,100.480003,95.75
2013-06-13,98.18,5961600,99.0,99.279999,95.120003
2013-06-14,100.300003,6564700,100.0,102.519997,99.33000200000001
2013-06-17,102.199997,7066200,103.599998,104.75,101.199997
2013-06-18,103.389999,8795300,101.75,103.980003,99.199997
2013-06-19,104.68,8578900,102.059998,106.66999799999999,102.010002
2013-06-20,100.650002,10106500,104.650002,107.129997,99.449997
2013-06-21,99.550003,11718600,103.699997,103.699997,97.5
2013-06-24,101.489998,7119800,96.5,102.870003,95.300003
2013-06-25,102.400002,5848700,103.099998,104.199997,100.550003
2013-06-26,105.720001,6602600,103.800003,105.870003,102.660004
2013-06-27,109.25,8744900,106.75,110.25,106.129997
2013-06-28,107.360001,5748600,108.57,109.440002,106.709999
2013-07-01,117.18,10903600,109.360001,117.769997,109.150002
2013-07-02,117.82,12064100,118.25,121.889999,115.5
2013-07-03,115.239998,4806700,118.0,119.25,114.269997
2013-07-05,120.089996,6818700,118.32,120.279999,115.699997
2013-07-08,121.610001,7814200,121.370003,122.18,118.82
2013-07-09,123.449997,8603300,124.639999,125.32,121.910004
2013-07-10,122.269997,5600100,123.190002,123.25,120.790001
2013-07-11,125.610001,7483600,124.879997,126.089996,122.349998
2013-07-12,129.899994,11344000,125.5,129.940002,124.510002
2013-07-15,127.260002,9922400,133.029999,133.259995,126.82
2013-07-16,109.050003,32371900,126.279999,126.32,107.300003
2013-07-17,120.25,26029000,106.519997,121.620003,104.5
2013-07-18,119.029999,11398100,120.970001,122.730003,116.18
2013-07-19,119.68,5890300,118.5,120.550003,116.510002
2013-07-22,122.43,9797800,119.889999,126.68,119.879997
2013-07-23,122.739998,7736400,124.0,125.559998,121.82
2013-07-24,121.699997,6869000,124.470001,124.5,119.559998
2013-07-25,124.07,5284300,120.400002,124.75,120.190002
2013-07-26,129.389999,9633100,128.139999,130.679993,126.610001
2013-07-29,134.619995,9678900,129.320007,135.369995,128.25
2013-07-30,131.740005,13127000,134.800003,137.490005,128.179993
2013-07-31,134.279999,6351700,132.570007,134.970001,131.449997
2013-08-01,135.550003,5323600,135.0,136.520004,132.630005
2013-08-02,138.0,6269900,134.58999599999999,138.25,133.610001
2013-08-05,144.679993,10200700,140.009995,144.889999,139.649994
2013-08-06,142.149994,9254500,144.75,145.729996,141.100006
2013-08-07,134.229996,18212200,141.889999,141.949997,132.360001
2013-08-08,153.479996,27246800,154.350006,158.880005,150.46000700000002
2013-08-09,153.0,8927700,152.399994,155.949997,151.25
2013-08-12,147.380005,14912200,149.429993,150.5,142.050003
2013-08-13,145.429993,8748900,149.5,149.83999599999999,144.449997
2013-08-14,139.360001,11693800,142.720001,144.83999599999999,138.050003
2013-08-15,139.669998,10179200,136.429993,143.600006,135.0
2013-08-16,142.0,7108100,141.630005,143.91000400000001,140.970001
2013-08-19,144.899994,8037700,143.429993,147.380005,142.830002
2013-08-20,149.580002,6418200,148.649994,149.779999,147.0
2013-08-21,147.860001,6266300,150.0,150.309998,146.25
2013-08-22,157.100006,10592400,149.220001,157.479996,148.139999
2013-08-23,161.83999599999999,12931900,157.0,162.300003,155.0
2013-08-26,164.220001,24171100,165.149994,173.0,160.25
2013-08-27,167.009995,17566900,162.300003,168.800003,160.949997
2013-08-28,166.449997,14740100,169.059998,171.5,163.25
2013-08-29,166.059998,9436000,164.220001,167.75,162.509995
2013-08-30,169.0,11028400,166.369995,169.21000700000002,163.96000700000002
2013-09-03,168.940002,12061100,173.399994,173.699997,166.399994
2013-09-04,170.619995,11475700,169.770004,171.619995,165.559998
2013-09-05,169.929993,6685300,170.100006,171.5,168.25
2013-09-06,166.970001,8619700,168.570007,169.699997,165.149994
2013-09-09,160.699997,14344500,163.119995,164.5,158.509995
2013-09-10,166.369995,8967800,161.449997,167.5,160.630005
2013-09-11,163.520004,5832500,166.41000400000001,167.899994,162.130005
2013-09-12,164.929993,6160000,164.0,166.759995,160.509995
2013-09-13,165.53999299999998,5401200,162.770004,166.369995,162.16000400000001
2013-09-16,166.580002,7574900,168.0,170.850006,165.850006
2013-09-17,166.229996,5496900,165.080002,168.419998,163.360001
2013-09-18,166.220001,5439700,167.070007,167.449997,164.199997
2013-09-19,177.919998,15594600,170.800003,180.470001,169.080002
2013-09-20,183.389999,13401700,178.899994,185.830002,178.559998
2013-09-23,181.110001,8173400,184.479996,185.479996,177.110001
2013-09-24,182.330002,6273400,179.139999,184.96000700000002,177.649994
2013-09-25,185.240005,8252700,183.559998,186.300003,180.5
2013-09-26,188.639999,6614400,186.699997,189.679993,185.610001
2013-09-27,190.899994,5916400,187.520004,191.279999,186.429993
2013-09-30,193.369995,8924700,189.0,194.5,188.0
2013-10-01,193.0,7755900,193.96000700000002,194.229996,188.369995
2013-10-02,180.949997,20775400,188.58999599999999,191.830002,175.399994
2013-10-03,173.309998,23816500,175.050003,179.690002,168.0
2013-10-04,180.979996,14414000,176.399994,181.179993,172.649994
2013-10-07,183.070007,11485600,182.46000700000002,186.729996,180.259995
2013-10-08,174.729996,13757200,184.399994,185.929993,173.21000700000002
2013-10-09,168.779999,15316500,174.729996,174.990005,161.5
2013-10-10,172.929993,8883900,173.08999599999999,175.75,169.690002
2013-10-11,178.699997,8311100,172.75,179.28999299999998,171.199997
2013-10-14,179.720001,7769600,175.0,182.5,174.149994
2013-10-15,183.940002,10978500,185.279999,188.78999299999998,183.179993
2013-10-16,183.559998,8205400,184.899994,187.300003,182.08999599999999
2013-10-17,182.800003,6705000,183.53999299999998,184.800003,180.990005
2013-10-18,183.399994,5930800,184.149994,185.96000700000002,182.520004
2013-10-21,172.600006,11532100,183.279999,183.389999,171.0
2013-10-22,171.53999299999998,11386700,170.5,177.779999,166.110001
2013-10-23,164.5,13320400,168.91000400000001,171.809998,160.149994
2013-10-24,173.149994,10825700,165.0,174.5,162.830002
2013-10-25,169.66000400000001,7595500,174.21000700000002,174.5,166.800003
2013-10-28,162.860001,7841700,170.179993,170.5,162.199997
2013-10-29,164.470001,14111700,162.759995,165.449997,153.0
2013-10-30,159.220001,8401800,164.630005,167.679993,158.169998
2013-10-31,159.940002,9333800,155.669998,162.440002,153.300003
2013-11-01,162.169998,7180600,163.0,165.899994,160.41000400000001
2013-11-04,175.199997,13120400,165.0,175.389999,164.220001
2013-11-05,176.809998,22467100,180.0,181.429993,171.360001
2013-11-06,151.16000400000001,31071700,154.809998,160.729996,146.350006
2013-11-07,139.770004,22284700,144.190002,145.649994,137.619995
2013-11-08,137.949997,22477900,136.479996,140.600006,132.320007
2013-11-11,144.699997,13997600,141.0,145.419998,137.100006
2013-11-12,137.800003,14985200,144.690002,144.699997,136.179993
2013-11-13,138.699997,12658300,140.83999599999999,142.369995,136.33999599999999
2013-11-14,137.600006,12203700,138.919998,140.399994,134.110001
2013-11-15,135.449997,9900200,136.850006,137.949997,134.350006
2013-11-18,121.58000200000001,23138200,135.270004,135.449997,119.610001
2013-11-19,126.089996,19816200,119.43,129.0,119.220001
2013-11-20,121.110001,13849600,126.08000200000001,127.449997,119.059998
2013-11-21,122.099998,11903800,122.889999,124.790001,120.25
2013-11-22,121.379997,11096700,121.58000200000001,122.75,117.93
2013-11-25,120.839996,10267300,124.5,125.839996,120.300003
2013-11-26,120.5,13885500,119.379997,122.720001,116.099998
2013-11-27,126.940002,12367600,121.309998,126.949997,119.519997
2013-11-29,127.279999,9716200,129.770004,130.58999599999999,126.980003
2013-12-02,124.16999799999999,7751200,126.349998,128.550003,123.93
2013-12-03,144.699997,25682400,132.679993,144.940002,131.58999599999999
2013-12-04,138.949997,13147700,144.320007,144.429993,137.130005
2013-12-05,140.479996,9288400,140.149994,143.350006,139.5
2013-12-06,137.360001,7909600,141.509995,142.490005,136.300003
2013-12-09,141.600006,9061500,137.0,141.699997,134.21000700000002
2013-12-10,142.190002,10748200,140.050003,145.869995,139.860001
2013-12-11,139.649994,7137800,141.880005,143.050003,139.490005
2013-12-12,147.470001,10767800,139.699997,148.240005,138.529999
2013-12-13,147.649994,10591900,148.050003,151.800003,147.320007
2013-12-16,147.940002,6675300,148.479996,150.429993,146.100006
2013-12-17,152.46000700000002,10495000,147.580002,154.630005,146.320007
2013-12-18,147.979996,11581900,152.240005,154.899994,145.949997
2013-12-19,140.720001,12740000,146.899994,147.0,139.100006
2013-12-20,143.240005,7412600,141.580002,144.350006,141.580002
2013-12-23,143.550003,5385500,144.850006,146.240005,142.600006
2013-12-24,151.41000400000001,9941500,150.0,154.970001,149.820007
2013-12-26,155.5,7129500,155.03999299999998,158.0,154.28999299999998
2013-12-27,151.119995,5460200,155.300003,155.5,150.800003
2013-12-30,152.440002,4467500,151.119995,154.809998,150.75
2013-12-31,150.429993,4262400,152.320007,153.199997,148.66000400000001
2014-01-02,150.100006,6188400,149.800003,152.479996,146.550003
2014-01-03,149.559998,4695000,150.0,152.190002,148.600006
2014-01-06,147.0,5361100,150.0,150.399994,145.240005
2014-01-07,149.360001,5034100,147.619995,150.399994,145.25
2014-01-08,151.279999,6163200,148.850006,153.699997,148.759995
2014-01-09,147.529999,5382000,152.5,153.429993,146.850006
2014-01-10,145.720001,7446100,148.46000700000002,148.899994,142.25
2014-01-13,139.33999599999999,6316100,145.779999,147.0,137.820007
2014-01-14,161.270004,27607000,140.5,162.0,136.669998
2014-01-15,164.130005,20465600,168.449997,172.229996,162.100006
2014-01-16,170.970001,11959400,162.5,172.699997,162.399994
2014-01-17,170.009995,9206200,170.190002,173.199997,167.949997
2014-01-21,176.679993,9734700,171.240005,177.28999299999998,170.809998
2014-01-22,178.559998,7022600,177.809998,180.320007,174.759995
2014-01-23,181.5,7867400,177.229996,182.380005,173.419998
2014-01-24,174.600006,7664300,177.850006,180.479996,173.529999
2014-01-27,169.619995,8716400,175.16000400000001,177.919998,164.71000700000002
2014-01-28,178.380005,6093400,171.5,178.979996,171.0
2014-01-29,175.229996,5935500,175.300003,179.08999599999999,173.130005
2014-01-30,182.83999599999999,8565000,178.0,184.779999,177.009995
2014-01-31,181.41000400000001,6508800,178.850006,186.0,178.509995
2014-02-03,177.110001,6764900,182.889999,184.880005,175.16000400000001
2014-02-04,178.729996,4686300,180.699997,181.600006,176.199997
2014-02-05,174.419998,7268000,178.300003,180.58999599999999,169.360001
2014-02-06,178.380005,5841600,176.300003,180.110001,176.0
2014-02-07,186.529999,8928500,181.009995,186.630005,179.600006
2014-02-10,196.559998,12970700,189.33999599999999,199.300003,189.320007
2014-02-11,196.619995,10709900,198.970001,202.199997,192.699997
2014-02-12,195.320007,5173700,195.779999,198.270004,194.320007
2014-02-13,199.630005,8029300,193.33999599999999,202.720001,193.25
2014-02-14,198.229996,6158000,198.100006,201.880005,197.0
2014-02-18,203.699997,9332800,205.240005,206.0,201.360001
2014-02-19,193.639999,16169000,203.699997,203.699997,193.41000400000001
2014-02-20,209.97000099999997,18002300,215.00999500000003,215.210007,206.270004
2014-02-21,209.600006,7818800,211.63999900000002,213.979996,209.190002
2014-02-24,217.649994,8278400,208.759995,218.36000099999998,208.320007
2014-02-25,248.0,32681700,230.0,259.200012,228.44999700000002
2014-02-26,253.0,24604600,258.579987,265.0,247.5
2014-02-27,252.539993,17945800,261.25,261.899994,248.330002
2014-02-28,244.809998,14589800,249.649994,252.67999300000002,242.55000299999998
2014-03-03,250.559998,13089300,237.25999500000003,251.649994,234.99000499999997
2014-03-04,254.83999599999999,8745600,258.480011,260.0,252.830002
2014-03-05,252.66000400000001,5935700,256.72000099999997,256.98999,251.80000299999998
2014-03-06,252.940002,7361100,254.13999900000002,257.5,249.44999700000002
2014-03-07,246.210007,7812300,252.940002,254.850006,244.41000400000001
2014-03-10,238.83999599999999,7728100,242.69999700000002,243.0,236.059998
2014-03-11,234.41000400000001,8810100,236.5,244.600006,232.42999300000002
2014-03-12,241.49000499999997,9754400,231.5,247.5,231.11000099999998
2014-03-13,237.789993,6236300,243.789993,244.190002,234.0
2014-03-14,230.97000099999997,8289700,235.289993,236.940002,228.32000699999998
2014-03-17,233.979996,5912600,234.94999700000002,237.92999300000002,230.5
2014-03-18,240.039993,6242300,236.94999700000002,241.5,235.020004
2014-03-19,235.83999599999999,5071300,241.38999900000002,241.55000299999998,233.50999500000003
2014-03-20,234.91000400000001,3817900,236.16000400000001,239.25,233.36000099999998
2014-03-21,228.88999900000002,8216900,236.020004,236.19999700000002,227.5
2014-03-24,220.169998,11328800,229.75,229.899994,210.270004
2014-03-25,220.440002,7865400,224.13999900000002,227.05000299999998,217.899994
2014-03-26,212.960007,6907300,221.94999700000002,222.600006,211.350006
2014-03-27,207.320007,9495700,212.36999500000002,213.600006,203.0
2014-03-28,212.36999500000002,9684800,212.80000299999998,216.72000099999997,210.270004
2014-03-31,208.449997,8380000,216.5,216.75,206.389999
2014-04-01,216.97000099999997,7371400,209.020004,218.16000400000001,208.580002
2014-04-02,230.289993,10782300,220.0,230.88999900000002,218.05000299999998
2014-04-03,225.399994,10923700,230.30000299999998,235.729996,222.0
2014-04-04,212.229996,11345600,226.00999500000003,228.270004,211.25
2014-04-07,207.520004,9855500,205.809998,216.19999700000002,203.509995
2014-04-08,215.460007,6889300,210.05000299999998,216.49000499999997,206.419998
2014-04-09,216.92999300000002,5157900,216.75999500000003,218.44999700000002,210.88999900000002
2014-04-10,204.190002,7211500,216.82000699999998,217.5,203.78999299999998
2014-04-11,203.779999,9067200,200.610001,207.0,198.600006
2014-04-14,198.08999599999999,7703000,207.600006,208.440002,194.41000400000001
2014-04-15,193.91000400000001,13659300,199.08999599999999,199.28999299999998,184.320007
2014-04-16,199.110001,7202200,197.0,199.990005,190.820007
2014-04-17,198.119995,5926800,199.610001,202.28999299999998,194.080002
2014-04-21,204.380005,5258200,197.080002,206.199997,194.0
2014-04-22,218.63999900000002,9804700,206.360001,219.330002,205.009995
2014-04-23,207.990005,7295600,216.330002,216.74000499999997,207.0
2014-04-24,207.860001,5495200,210.809998,212.80000299999998,203.199997
2014-04-25,199.850006,6996700,202.0,206.699997,197.649994
2014-04-28,198.509995,7042000,200.0,203.78999299999998,190.5
2014-04-29,206.919998,5779100,198.21000700000002,207.149994,195.529999
2014-04-30,207.889999,4440600,203.600006,208.16000400000001,201.279999
2014-05-01,207.729996,5439900,207.080002,214.020004,205.690002
2014-05-02,210.91000400000001,4086800,208.600006,211.36000099999998,206.520004
2014-05-05,216.61000099999998,5147000,209.479996,217.690002,208.520004
2014-05-06,207.279999,5636700,216.600006,218.66000400000001,206.850006
2014-05-07,201.350006,10179300,209.639999,210.19999700000002,197.25
2014-05-08,178.58999599999999,20056600,182.0,194.399994,178.0
2014-05-09,182.259995,8495200,179.860001,183.399994,177.220001
2014-05-12,184.669998,7002300,183.869995,187.190002,179.880005
2014-05-13,190.16000400000001,7097200,183.759995,191.33999599999999,183.0
2014-05-14,190.619995,5406700,188.949997,193.479996,187.100006
2014-05-15,188.58999599999999,6040400,189.979996,192.66000400000001,185.300003
2014-05-16,191.559998,4487700,188.949997,192.03999299999998,187.720001
2014-05-19,196.08999599999999,4571700,190.720001,196.889999,190.0
2014-05-20,195.300003,5546100,196.940002,199.330002,193.070007
2014-05-21,199.449997,5285400,196.179993,199.869995,194.78999299999998
2014-05-22,204.880005,6214500,200.350006,206.880005,199.559998
2014-05-23,207.300003,4006800,204.529999,207.759995,202.5
2014-05-27,211.559998,5341100,208.520004,213.86999500000002,207.699997
2014-05-28,210.24000499999997,5495100,210.020004,212.770004,205.259995
2014-05-29,210.24000499999997,3692500,210.57000699999998,212.49000499999997,207.720001
2014-05-30,207.770004,5581100,210.30000299999998,214.80000299999998,207.020004
2014-06-02,204.699997,4668100,207.330002,209.350006,201.669998
2014-06-03,204.940002,3860800,203.490005,208.0,202.58999599999999
2014-06-04,203.990005,3427400,204.350006,206.259995,200.399994
2014-06-05,206.899994,4054600,204.470001,209.199997,204.050003
2014-06-06,208.169998,3073800,209.75,210.809998,207.179993
2014-06-09,205.309998,2805700,207.949997,209.99000499999997,204.199997
2014-06-10,202.300003,3514700,204.429993,206.970001,201.550003
2014-06-11,204.470001,3977500,201.5,205.0,199.25
2014-06-12,203.520004,5993700,205.100006,209.88000499999998,202.71000700000002
2014-06-13,206.419998,3544300,204.779999,206.78999299999998,201.580002
2014-06-16,224.61000099999998,13246400,206.759995,225.49000499999997,206.259995
2014-06-17,231.669998,13304900,224.11000099999998,235.539993,222.850006
2014-06-18,227.11999500000002,6940200,231.5,231.710007,226.11999500000002
2014-06-19,227.789993,8793100,228.88000499999998,235.309998,227.0
2014-06-20,229.58999599999999,4903900,228.520004,231.289993,226.19999700000002
2014-06-23,237.22000099999997,7791100,229.50999500000003,238.99000499999997,228.22000099999997
2014-06-24,232.5,8075900,238.97000099999997,241.88000499999998,231.63000499999998
2014-06-25,236.88999900000002,5801600,233.05000299999998,237.55000299999998,230.24000499999997
2014-06-26,235.600006,5121400,237.169998,240.399994,234.210007
2014-06-27,239.059998,5635000,234.690002,240.0,234.5
2014-06-30,240.059998,4828600,239.55000299999998,244.49000499999997,239.0
2014-07-01,239.72000099999997,4336100,242.460007,243.440002,238.69999700000002
2014-07-02,229.42999300000002,8027400,240.66000400000001,242.330002,227.07000699999998
2014-07-03,229.25,5166700,231.289993,231.899994,224.0
2014-07-07,222.66000400000001,5893700,227.5,229.77999900000003,220.399994
2014-07-08,219.07000699999998,7836200,218.649994,220.960007,214.270004
2014-07-09,223.059998,4115400,221.270004,224.22000099999997,219.210007
2014-07-10,219.460007,4863900,217.17999300000002,222.22000099999997,216.039993
2014-07-11,218.13000499999998,3302300,220.61000099999998,221.600006,217.600006
2014-07-14,226.69999700000002,7203200,219.99000499999997,228.789993,215.44999700000002
2014-07-15,219.580002,5718500,226.729996,227.649994,218.100006
2014-07-16,217.16000400000001,4044500,221.82000699999998,224.80000299999998,216.82000699999998
2014-07-17,215.399994,4649400,216.16000400000001,220.55000299999998,213.600006
2014-07-18,220.020004,4253700,215.94999700000002,221.210007,215.92999300000002
2014-07-21,220.539993,3822200,217.25,223.210007,216.72000099999997
2014-07-22,219.580002,2730000,222.190002,223.30000299999998,219.11000099999998
2014-07-23,222.49000499999997,3083300,220.00999500000003,224.75,219.42999300000002
2014-07-24,223.539993,3245500,223.25,225.100006,220.80000299999998
2014-07-25,223.57000699999998,3087100,222.72000099999997,226.97000099999997,221.75
2014-07-28,224.82000699999998,6514300,224.25,232.0,221.399994
2014-07-29,225.00999500000003,3382400,226.61000099999998,228.30000299999998,224.86000099999998
2014-07-30,228.919998,4927800,221.919998,229.600006,221.039993
2014-07-31,223.30000299999998,7749100,229.25999500000003,231.399994,221.5
2014-08-01,233.270004,11895800,226.08999599999999,237.5,226.0
2014-08-04,238.520004,5959700,234.38000499999998,240.5,233.270004
2014-08-05,238.49000499999997,5388600,237.47000099999997,242.99000499999997,235.690002
2014-08-06,248.92999300000002,9249300,238.899994,251.419998,238.580002
2014-08-07,252.38999900000002,7478900,250.11999500000002,256.690002,249.11999500000002
2014-08-08,248.13000499999998,5090100,251.16000400000001,251.75999500000003,246.5
2014-08-11,259.320007,8101300,255.479996,263.73999,255.0
2014-08-12,259.959991,6382300,258.079987,260.299988,254.580002
2014-08-13,260.309998,6932600,262.01001,265.640015,259.609985
2014-08-14,261.380005,4126600,262.48999,263.0,256.5
2014-08-15,262.01001,3867900,261.480011,262.089996,258.5
2014-08-18,259.940002,5849200,263.25,267.26001,259.75
2014-08-19,256.76001,5334800,258.869995,259.329987,251.61999500000002
2014-08-20,255.710007,3027900,254.669998,258.73999,253.0
2014-08-21,254.33999599999999,2915600,256.519989,258.799988,253.25999500000003
2014-08-22,256.77999900000003,2833400,254.539993,256.950012,252.61000099999998
2014-08-25,262.549988,4318100,258.190002,263.679993,258.190002
2014-08-26,261.73999,3818000,264.980011,265.5,261.660004
2014-08-27,263.25,2985100,263.5,264.23999,260.290009
2014-08-28,263.859985,2844900,261.890015,264.480011,261.640015
2014-08-29,269.700012,6447100,268.700012,272.0,267.51001
2014-09-02,284.119995,9852400,275.5,284.890015,274.299988
2014-09-03,281.190002,6772300,287.670013,288.0,280.100006
2014-09-04,286.040009,8341700,284.01001,291.420013,280.399994
2014-09-05,277.390015,11169900,282.549988,282.899994,272.51001
2014-09-08,282.109985,5501600,277.619995,284.880005,277.519989
2014-09-09,278.480011,4558800,282.98999,285.48999,277.0
2014-09-10,281.100006,3781300,279.5,281.410004,273.660004
2014-09-11,280.309998,3766100,280.459991,284.790009,278.630005
2014-09-12,279.200012,3324600,280.5,282.390015,277.0
2014-09-15,253.86000099999998,16455400,274.369995,274.399994,249.13000499999998
2014-09-16,260.73999,8300100,255.149994,262.459991,252.419998
2014-09-17,261.380005,5177700,262.410004,264.700012,259.5
2014-09-18,263.820007,3692600,263.359985,265.600006,262.320007
2014-09-19,259.320007,6810900,257.98999,261.429993,255.270004
2014-09-22,250.02999900000003,8214100,255.0,256.019989,244.710007
2014-09-23,250.41000400000001,5658700,245.22000099999997,253.80000299999998,245.0
2014-09-24,252.13999900000002,3749500,251.11999500000002,252.83999599999999,247.039993
2014-09-25,246.94999700000002,4834200,252.520004,254.960007,246.100006
2014-09-26,246.600006,3795400,248.25,249.729996,246.07000699999998
2014-09-29,245.25999500000003,4852700,244.0,248.63999900000002,241.38000499999998
2014-09-30,242.67999300000002,4238300,246.919998,247.649994,240.11999500000002
2014-10-01,240.24000499999997,5941700,242.19999700000002,242.66000400000001,235.649994
2014-10-02,251.419998,8998200,250.19999700000002,252.789993,245.36000099999998
2014-10-03,255.210007,5406300,253.059998,256.5,251.02999900000003
2014-10-06,260.619995,7713300,259.130005,262.48999,257.799988
2014-10-07,259.570007,4485500,258.52999900000003,261.459991,255.729996
2014-10-08,259.27999900000003,5055100,260.100006,262.880005,252.63999900000002
2014-10-09,257.01001,7361300,262.25,265.540009,254.399994
2014-10-10,236.91000400000001,12888300,244.63999900000002,245.88999900000002,235.19999700000002
2014-10-13,224.58999599999999,11268700,238.57000699999998,238.960007,221.0
2014-10-14,227.059998,7105300,228.25,232.47000099999997,223.0
2014-10-15,229.69999700000002,9147300,220.0,230.99000499999997,217.32000699999998
2014-10-16,226.350006,5399300,219.72000099999997,229.919998,219.100006
2014-10-17,227.479996,10549400,233.38000499999998,234.770004,226.55000299999998
2014-10-20,230.47000099999997,3494400,226.72000099999997,232.399994,225.50999500000003
2014-10-21,235.33999599999999,4130300,234.270004,235.38999900000002,230.80000299999998
2014-10-22,231.100006,4116600,233.190002,237.38999900000002,230.559998
2014-10-23,235.289993,3492400,234.66000400000001,236.27999900000003,232.0
2014-10-24,235.24000499999997,3463300,236.270004,237.80000299999998,231.19999700000002
2014-10-27,221.669998,9553300,234.25,234.61000099999998,220.309998
2014-10-28,242.770004,10516300,229.600006,244.600006,228.25
2014-10-29,238.100006,4962500,241.13000499999998,241.5,235.63999900000002
2014-10-30,238.66000400000001,3228400,238.13999900000002,240.5,235.059998
2014-10-31,241.69999700000002,3775300,242.50999500000003,243.11999500000002,238.75
2014-11-03,242.58999599999999,4203800,243.0,247.559998,241.32000699999998
2014-11-04,238.92999300000002,3682600,240.49000499999997,242.350006,236.52999900000003
2014-11-05,230.97000099999997,9045900,241.0,241.36000099999998,230.52999900000003
2014-11-06,241.22000099999997,15354700,234.49000499999997,246.690002,228.5
2014-11-07,240.19999700000002,5161000,242.190002,242.83999599999999,237.19999700000002
2014-11-10,241.92999300000002,4577200,239.11000099999998,242.88000499999998,236.80000299999998
2014-11-11,251.080002,7948800,242.55000299999998,251.82000699999998,242.0
2014-11-12,249.100006,5870800,249.72000099999997,252.33999599999999,245.580002
2014-11-13,251.69999700000002,6236000,250.61999500000002,255.75,250.25
2014-11-14,258.679993,6101100,250.0,258.850006,248.5
2014-11-17,253.979996,4025700,257.48999,259.0,252.020004
2014-11-18,257.700012,4473000,255.86000099999998,259.98999,255.50999500000003
2014-11-19,247.74000499999997,7918500,250.61000099999998,251.88000499999998,245.600006
2014-11-20,248.710007,3587200,247.94999700000002,250.92999300000002,246.0
2014-11-21,242.77999900000003,7485100,252.210007,252.77999900000003,242.169998
2014-11-24,246.72000099999997,4789700,245.19999700000002,247.600006,240.63999900000002
2014-11-25,248.08999599999999,3159800,247.350006,249.72000099999997,246.08999599999999
2014-11-26,248.440002,1981200,248.33999599999999,249.0,246.600006
2014-11-28,244.520004,2119700,245.350006,246.690002,242.520004
2014-12-01,231.63999900000002,8619400,241.16000400000001,242.47000099999997,229.00999500000003
2014-12-02,231.42999300000002,5887000,234.57000699999998,234.88000499999998,228.0
2014-12-03,229.30000299999998,5307700,226.25,229.72000099999997,225.5
2014-12-04,228.27999900000003,3855600,228.600006,230.899994,227.809998
2014-12-05,223.710007,6063600,228.669998,229.38999900000002,222.25999500000003
2014-12-08,214.36000099999998,9225600,221.539993,224.86000099999998,212.33999599999999
2014-12-09,216.88999900000002,9431500,209.33999599999999,217.729996,204.270004
2014-12-10,209.83999599999999,7314100,214.13000499999998,216.770004,207.699997
2014-12-11,208.880005,6694400,210.52999900000003,215.42999300000002,208.229996
2014-12-12,207.0,7173800,204.820007,211.67999300000002,204.5
2014-12-15,204.03999299999998,5218300,209.28999299999998,209.80000299999998,202.669998
2014-12-16,197.809998,8426100,200.889999,203.679993,195.369995
2014-12-17,205.820007,7367800,193.059998,206.649994,192.649994
2014-12-18,218.25999500000003,7483300,212.38000499999998,218.440002,211.80000299999998
2014-12-19,219.289993,6910500,220.190002,220.399994,214.5
2014-12-22,222.600006,4799400,220.0,224.059998,218.25999500000003
2014-12-23,220.97000099999997,4505700,223.809998,224.32000699999998,219.520004
2014-12-24,222.25999500000003,1332200,219.770004,222.5,219.25
2014-12-26,227.82000699999998,3327000,221.50999500000003,228.5,221.5
2014-12-29,225.710007,2802500,226.899994,227.91000400000001,224.020004
2014-12-30,222.229996,2903200,223.99000499999997,225.649994,221.399994
2014-12-31,222.41000400000001,2297500,223.08999599999999,225.67999300000002,222.25
2015-01-02,219.309998,4764400,222.86999500000002,223.25,213.25999500000003
2015-01-05,210.08999599999999,5368500,214.55000299999998,216.5,207.16000400000001
2015-01-06,211.27999900000003,6261900,210.059998,214.19999700000002,204.21000700000002
2015-01-07,210.94999700000002,2968400,213.350006,214.77999900000003,209.77999900000003
2015-01-08,210.61999500000002,3442500,212.809998,213.80000299999998,210.00999500000003
2015-01-09,206.66000400000001,4668300,208.919998,209.979996,204.96000700000002
2015-01-12,202.21000700000002,5950300,203.050003,204.470001,199.25
2015-01-13,204.25,4477300,203.320007,207.610001,200.91000400000001
2015-01-14,192.690002,11513900,185.830002,195.199997,185.0
2015-01-15,191.869995,5216500,194.490005,195.75,190.0
2015-01-16,193.070007,3603200,190.699997,194.490005,189.649994
